Gene\Cell type,EXMC,Hypoblast,PreL-TE,PostL-EPI,VE/YE
GJD2,0,0,0.0225801923076923,0.3664194,0
GJD3,0.045781875,0,0,0.66180166,0
GJD4,0.5697865625,0.208996666666667,0.14682275,0.8720703,0.5626048
GK,3.810226625,15.1302176666667,54.8463638076923,7.47511318,2.6033252
GK2,0.15179765625,0,0,0,0
GK5,28.71599353125,21.7217074074074,16.0114369807692,9.42433112,17.40354
GKAP1,1.35503634375,6.46645607407407,2.42629534615385,8.31347942,2.04368
GKN1,0,0,0,0,0
GKN2,0.0194073125,0,0,0,0
GLA,41.3155668125,33.7667946296296,72.2528788461538,28.2061999,76.19032
GLB1L,10.68340028125,5.18851592592593,3.19016442307692,13.338221,19.035622
GLB1L2,0.5387225,1.01278801851852,1.27497942307692,9.67577322,0
GLB1L3,34.35505734375,65.6575294444444,84.7527153846154,17.30234922,23.18414
GLCE,7.853303625,7.94583803703704,4.26244078846154,10.95196338,14.715255
GLDC,3.04885809375,19.6832745555556,81.2183357115384,81.38101554,148.765782
GLDN,0,0,0,0,0
GLE1,35.5320461875,47.6042892592593,49.2796008846154,36.13691726,7.440144
GLG1,63.78497625,56.4406874074074,39.9334184615385,71.237616,59.49034
GLI1,1.17806084375,0.144842222222222,0.0106142884615385,6.64412962,0
GLI2,35.6491144375,0.28561612962963,0.115589980769231,51.28311516,10.846671
GLI3,42.76825471875,0.0868272407407407,0.471875019230769,10.38500102,0.3491198
GLI4,0.94192115625,0.555857444444445,0.337996923076923,0.7923099,1.505868
GLIPR1L1,0,0,0,0.8305243,0
GLIPR1L2,0,0.00853466666666667,0.02525725,0,0.3052638
GLIS1,0.200310625,0,0,2.08518876,0
GLIS2,20.9003485,2.87770385185185,0.174252730769231,15.73527962,37.431295
GLIS3,0.91403428125,2.37938296296296,0,0.20516624,0
GLMN,17.44264153125,18.3551301851852,19.7830711538462,59.4101166,14.566084
GLO1,98.38356234375,95.3022357407407,98.2103165384615,155.253324,104.841104
GLOD4,48.00738428125,53.5317696296296,51.3059071153846,35.5255996,50.239834
GLOD5,0,0.251482592592593,0.725676923076923,1.64625388,0
GLP1R,0.03948528125,0.019545962962963,0,0.9281316,0
GLRA1,1.94882484375,0.723809,0.400088846153846,1.62083476,3.050743
GLRA2,0,0.0863411111111111,0,0,0
GLRA3,0.0194073125,0,0,0.543008,0
GLRA4,0.43603971875,0.0192868518518519,0,0.02036634,0.225782
GLRB,0,0.660016666666667,0.0455117307692308,1.1466367,0
GLRX2,118.23523125,121.106727777778,115.103676923077,117.462097,124.63776
GLRX5,81.1538559375,129.530585185185,112.652975,87.645374,162.0776
GLS2,1.55789965625,1.0388987037037,0.997421903846154,31.718019,3.44492
GLT6D1,0,0,0,0.0321526,0
GLT8D2,92.248271875,89.7416037037037,95.4845942307693,121.2938,114.8712
GLTPD1,3.00144540625,2.49208275925926,3.58696661538462,1.58808378,1.245562
GLTPD2,0,0.53462537037037,0.01165575,0.2593092,0
GLTSCR1,23.0687791875,16.6503439444444,16.4550240384615,24.71832826,32.674406
GLTSCR2,74.856678125,67.18999,57.3613673076923,113.46887,77.39016
GLUL,180.23701,355.864151851852,350.251503846154,329.769244,182.460164
GLYAT,0,0,0.0107909230769231,0.0302888,0
GLYATL1,0.9048893125,1.128868,0.546062076923077,0.44824894,1.7774326
GLYATL3,0.0511395,0,0.0237301730769231,0.11695962,0
GLYCTK,5.9443998125,26.9396123703704,5.47297601923077,6.2323094,41.772098
GLYR1,64.8110915625,69.8537722222223,63.3092519230769,55.90382174,57.7087
GM2A,17.487463625,119.137485981481,783.081288461539,23.39382074,33.5325436
GMEB1,24.9408596875,26.420709962963,30.4653009615385,22.09576622,5.850828
GMEB2,21.5333471875,15.4843895740741,23.9853311346154,29.6842312,48.421536
GMFB,173.459146875,138.792805555556,88.7041294230769,106.109242,217.0728
GMIP,1.8730521875,6.51009375925926,0.975884480769231,7.45848126,12.11694
GML,0.01034228125,0,0,0,0
GMNC,0,0.437295555555556,0.00867426923076923,0,0
GMNN,119.3635746875,141.790575925926,130.518832692308,92.779818,45.486644
GMPPB,26.95316984375,36.9144997037037,20.7334416923077,9.85043424,4.171956
GMPR,3.3899935625,3.83388109259259,21.5240889807692,5.99743766,0
GMPR2,97.39033259375,92.0215759259259,59.7477384615385,124.37751142,63.41633
GMPS,74.9925509375,111.980368518519,111.701059615385,122.036874,82.604294
GNA11,62.2246875,83.8620574074074,45.0427790384615,31.40573138,46.524248
GNA13,83.509013125,201.452444444444,64.23794,62.46755654,105.58886
GNA15,0,1.48874953703704,0.157161557692308,0.01427174,0.1547428
GNAI1,94.521690625,2.10610655555556,3.36939480769231,40.52525374,4.7812486
GNAI2,57.2894646875,80.5023129629629,35.2479636538462,99.060386,118.57336
GNAI3,137.515759375,170.716014814815,136.561480769231,120.6707536,122.57852
GNAL,14.8849424375,0.308203055555556,2.52440044230769,8.47313732,0
GNAO1,1.0596846875,0.394345907407407,0.172179269230769,34.2403644,2.076193
GNAQ,84.3924340625,70.513629462963,45.1417201923077,115.8035,50.42974
GNAS,1424.79509375,735.356537037037,462.004538461538,1732.53562,1314.774
GNAT1,0.0464678125,0,0,0,0.0748896
GNAT2,1.02386325,0.413360925925926,0.604742769230769,2.696143,0
GNAT3,0,0,0.314946826923077,0,0
GNAZ,0.2548844375,0.0667140555555556,0.0729801923076923,5.15022004,0.1501502
GNB1,440.156059375,369.012351851852,245.170598076923,256.482578,496.466
GNB1L,5.46262340625,8.71044118518519,16.1076905961538,6.33696322,0.0752606
GNB2L1,1693.75125,1449.48057407407,1749.47321153846,2165.5662,1319.0464
GNB3,7.1722901875,0.14079537037037,0.301804596153846,1.1566662,0
GNB4,44.96915521875,41.7111659444444,8.72360921153846,19.75166782,15.891219
GNE,41.434033125,60.0380874074074,29.9236075,26.3983798,18.941994
GNG11,21.12725084375,0.0341926666666667,0.0212286538461538,4.33890088,24.387296
GNG12,260.083825,15.9947068333333,17.5675052115385,6.14900088,13.8914834
GNG7,2.9310364375,0.731474814814815,0.166778692307692,17.3547535,3.115146
GNGT1,0,0,0,0,0
GNGT2,1.481377625,0.648644722222222,0.0517809423076923,3.66822122,0.1547428
GNL1,25.76306425,40.9536705555556,49.3074936538462,24.42832,24.1412
GNL2,75.750539375,89.394325925926,60.0900251923077,84.5073486,68.13122
GNL3,299.90909375,286.364796296296,298.220471153846,274.510936,128.6982
GNL3L,12.01468359375,20.3965792222222,18.2106093846154,29.1210342,27.444992
GNLY,0.95950625,0.0598309259259259,0.743110615384615,0.439626,0
GNMT,0.97346125,0.557136185185185,5.52573528846154,8.02465736,3.91354
GNPDA1,156.9263875,102.1171255,254.383594230769,114.79020514,96.62064
GNPDA2,6.332287875,8.92362518518519,5.50783359615385,10.75825278,15.445698
GNPNAT1,45.33073275,169.049450185185,35.5956505769231,43.2159312,186.46666
GNPTAB,10.19175325,53.707468,40.9793875,67.2839562,23.60586
GNPTG,26.28459684375,14.4265302037037,22.6662659615384,29.4109387,7.029596
GNRH1,5.1198225625,3.50095135185185,9.91986823076923,1.0032413,0.086815
GNRH2,0.4247198125,0.220098518518519,0.0487175576923077,0.21904524,0.0748896
GNRHR,0,0.236022222222222,0,0.00677916,0
GNS,86.44420946875,112.25617037037,496.773826923077,64.6763988,169.37342
GOLGA1,18.3005898125,13.2545714444444,14.8871862884615,2.93995278,9.66076
GOLGA3,47.970272,53.3721773148148,30.2112942307692,20.7593206,86.87334
GOLGA5,27.7565284375,33.3206048888889,23.9964104615385,14.35712274,13.245817
GOLGA6A,0,0.0201387407407407,0.106259134615385,0,0
GOLGA6B,0.17751240625,0.422756851851852,0.377209576923077,0.79309014,0.6655676
GOLGA6C,0.154780625,0.105683,0.08895675,1.54412598,0
GOLGA8CP,0.4009394375,0.437473240740741,0.402549076923077,0.68039676,0.839421
GOLGB1,35.46468734375,74.3077842592593,57.9292076923077,33.907856,47.63856
GOLIM4,0.24244528125,2.10709724074074,0.109251692307692,1.08346066,2.654996
GOLM1,99.30604696875,62.9466635185185,36.1629818653846,193.666126,195.6648
GOLPH3L,5.425187,38.4338901111111,20.7964807692308,17.56488834,36.959956
GOLT1A,0,0,0.00928928846153846,0,0
GON4L,19.213773625,36.9913581481481,30.7788951923077,49.5504678,69.419234
GOPC,65.1270171875,106.28722962963,49.2550707692308,77.82751,73.30132
GORASP1,30.0332621875,33.964588,30.9164033461538,21.71061624,15.117622
GOSR1,30.8257816875,41.6197427777778,32.53909,31.2440548,39.401104
GOSR2,40.9902575,54.96983,37.13168325,28.23461034,21.3464606
GOT1,56.30607875,76.6903105555556,80.4270571730769,35.4765664,64.807808
GOT1L1,0.0194073125,0.284228481481481,0.0185785576923077,0.0355176,0
GOT2,297.787709375,309.079259259259,355.017384615385,418.75934,285.2378
GP1BA,0,0.151516666666667,0.344143307692308,0.202992,0
GP1BB,0,0,0,0,0
GP2,2.69946578125,3.05404498148148,1.98865007692308,3.44124286,4.760604
GP5,0,0,0,0,0
GP6,0.49321159375,1.21492894444444,0.747437134615385,1.90418488,1.104463
GP9,0,0,0.0228124807692308,0.461728,0
GPAA1,49.781806875,44.8993241666667,52.6862307692308,41.65200472,69.4154
GPAM,17.5704756875,54.4777185555555,98.6107713653846,29.3764492,54.3144
GPANK1,19.92505715625,21.3963976851852,16.1001417307692,15.51991394,39.791668
GPAT2,0.38900090625,0.129199092592593,1.31177534615385,2.0153379,2.01166
GPATCH1,2.25882790625,2.33205618518519,3.61911269230769,4.32287932,2.1867828
GPATCH11,23.23103209375,15.3709836666667,22.9555213461538,2.6042352,5.735774
GPATCH2,17.5278623125,19.4700155185185,10.0215997692308,19.35953596,25.8094406
GPATCH2L,10.48250821875,8.09744131481482,3.94186217307692,9.02673002,4.513952
GPATCH3,6.42927134375,9.57358740740741,18.6293201923077,7.24896038,2.428394
GPATCH8,56.427898125,68.2178455555556,51.1896628846154,105.8802704,80.22452
GPBAR1,12.8741696875,1.1524237962963,1.91296319230769,2.66125136,0
GPC1,8.33325134375,3.96086446296296,1.81281601923077,20.05460724,31.93132
GPC2,0,0.0799488518518519,0.223887596153846,1.609809,1.547428
GPC3,23.31262496875,26.0150752962963,0.225327846153846,20.95287588,236.1126
GPC4,18.8680361875,23.1966110185185,0.650530288461538,254.679978,199.38796
GPC5,0.2153046875,0,0,0,0
GPC6,81.4915188125,24.4547492777778,0.635734711538462,19.92483594,45.24192
GPCPD1,13.46076803125,16.7338498148148,11.4064305384615,18.9160362,21.846828
GPD1L,12.45375228125,7.02320966666667,7.66435430769231,5.37766158,1.1508806
GPER1,0,0,0,0,0
GPHA2,1.5263405,1.69716114814815,0.951649788461538,3.30010076,10.002972
GPHB5,0.06893153125,0.0509943148148148,0.0310291153846154,3.38638406,0.1547428
GPI,140.325471875,97.1051055555556,203.244725,172.065684,76.99372
GPIHBP1,0.01537890625,0,0,0,0
GPKOW,21.4994231875,38.2951577777778,30.8487104038462,25.76580386,48.395741
GPLD1,11.01080175,4.73992527777778,7.5431915,4.92858204,11.683484
GPM6A,1.63565503125,0.207808462962963,0.162914326923077,2.03226182,1.5226246
GPN1,75.16744365625,53.6950766666667,51.9789057692308,93.1963976,35.4661668
GPN2,65.1781906875,67.7806923888889,47.0438057692308,49.17353782,50.94056
GPN3,75.324269375,129.160864444444,57.9425380769231,80.375064,53.287796
GPNMB,0,0.0191427037037037,0,0.07016398,0
GPR1,4.061079375,7.82901337037037,6.91233961538462,6.28001124,9.18028
GPR101,0,0.0164919074074074,0.0856786538461538,0,0
GPR107,58.994535,57.5052602407407,49.9047042307692,39.56872832,118.45344
GPR108,15.560983125,17.9527446851852,21.5796044230769,10.19673622,19.001966
GPR110,0.0222779375,0.00571053703703704,0.0362532692307692,0,0
GPR111,0,0,0,0,0
GPR112,0,0,0,0,0
GPR113,3.14718125,2.0977255,0.923782134615385,0.99904678,0
GPR114,0.01885178125,0.0269849444444444,0,0.7967272,0
GPR115,0,0.0393537037037037,1.10455365384615,0,0
GPR119,0,0,0,0,0
GPR12,0.0258016875,0.014442462962963,0.0336680576923077,0.02724454,0
GPR123,0.340909375,0.0327012962962963,0.0171577115384615,0,0
GPR124,0.55580403125,0,0,0.04462546,0
GPR125,23.3242865625,13.5871474074074,11.3861899807692,63.67936,49.12871
GPR126,7.77147025,0.207796314814815,0.822889615384615,0.45850648,6.25068
GPR128,0.02626103125,0.142697592592593,0.433163019230769,0.544757,0
GPR132,0.04517590625,0.0250587592592593,0.00884282692307692,0.0089401,0
GPR133,0.588046875,0.11080587037037,0.656980730769231,0.6096077,0
GPR135,3.89056921875,0,0.00439940384615385,0.520282,0
GPR137,5.1759859375,1.18181803703704,1.92502528846154,2.6562389,2.630284
GPR137B,12.19560434375,7.99690559259259,6.62065642307692,7.14016522,0.4923086
GPR137C,1.4754954375,3.72804922222222,0.958141557692308,4.93764594,0.150521
GPR139,0,0.00837453703703704,0,0.0844432,0
GPR141,0,0.35687962962963,0.1365325,0.00713578,0
GPR142,0,0.154632648148148,0.150519788461538,0.09352232,0
GPR143,1.86842975,0,0.0546319230769231,3.96758252,0
GPR144,0,0,0,0,0
GPR148,0.015776125,0.266137666666667,0.00977003846153846,0.046888,0
GPR149,0.0228580625,0,0,0.2943724,0
GPR15,0.18103875,0.0584216666666667,0.0144179038461538,0.00714364,0
GPR150,0.1066826875,0.0522074259259259,0.0253040384615385,0.7267619,0.0748896
GPR151,0,0.0461574074074074,0,0,0
GPR152,0.035661375,0.014442462962963,0.00833698076923077,0.04789368,0
GPR153,2.029550625,1.06052305555556,0.0701476923076923,1.52332636,0
GPR155,5.3035178125,11.7723598148148,8.72259842307692,7.8561785,6.451818
GPR156,1.6660500625,6.63845759259259,7.65983115384615,1.99482024,8.0449568
GPR157,2.0826556875,3.63488318518519,11.3469260576923,2.18682496,3.870225
GPR158,0,0,0,1.050032,2.47588
GPR160,0.6199679375,6.63905188888889,3.19307873076923,10.5679511,42.676744
GPR161,10.2722971875,1.45726101851852,1.10747630769231,8.10800696,9.8957
GPR162,6.98143875,0,0,0.64129488,0
GPR17,0,0,0,0,0
GPR171,0,0,0.320704230769231,0.4843668,0
GPR173,1.2928375,0,0.0118375769230769,0.9643218,0.1547428
GPR174,0.3475279375,0.0490781111111111,0.03983425,0.2953967,0.1547428
GPR176,1.78363834375,0.0123142592592593,0,41.07025052,0.2623048
GPR179,0.0160096875,0.0153862407407407,0.0357590384615385,0.03381012,0.0748896
GPR18,0,0.019402037037037,0,0.806732,7.5824
GPR180,20.4835165,17.1051462407407,6.11853780769231,10.5898412,5.491282
GPR182,2.331171875,0,0,0.608014,0
GPR183,0.069895625,0,0.0514161538461538,0.5384174,0
GPR19,15.8033519375,0.424102240740741,0.644137769230769,56.9046744,0
GPR20,2.7354321875,0.370612611111111,0,0,0
GPR21,0,0.00622822222222222,0,0,0
GPR25,0.01124790625,0.010785462962963,0.0188014423076923,0.026965,0
GPR26,0.12568771875,0.135438,0.0958588076923077,1.65256058,0.417048
GPR3,1.80226790625,2.15777674074074,1.87302869230769,1.5360546,8.6815
GPR31,0,0,0,0,0
GPR32,1.0285875,0.0054152037037037,0.00911526923076923,0.54837876,0
GPR33,0,0,0,0,0
GPR35,0,0.176137037037037,0.745943076923077,0,0.0752606
GPR37,0.1615049375,7.11633881481482,19.4898184038462,12.72954738,76.22666
GPR39,0,0,0,0,0
GPR4,0.06631715625,0.674553240740741,0.0494878653846154,0.1154028,0.0748896
GPR45,0,0,0,0,0
GPR50,0.02032825,0,0,1.4967324,0
GPR52,0,0.105158888888889,0,0.0182934,0
GPR55,0,0.352693703703704,0,0.0322282,0
GPR56,2.69918734375,0.583430759259259,3.10852784615385,3.62572918,1.665434
GPR6,0,0,0,0,0
GPR61,0,0,0,0,0
GPR62,0,0,0,0.0824184,0
GPR63,33.483638375,10.0999691296296,6.5512765,69.58806774,2.44463
GPR64,0,0.189460833333333,0.301480288461538,0.91159668,0
GPR65,0,0,0.244721192307692,0,0
GPR68,0.2736128125,0.0163506851851852,1.26297282692308,0.00733794,0
GPR75,0.3779304375,0.441070074074074,0.268962634615385,1.79615686,9.09054
GPR78,0.1964499375,1.10071692592593,5.64671253846154,0.8419464,9.20362
GPR82,0,0.585336333333333,1.43951044230769,0.04718194,0.0752606
GPR83,0.01124790625,0.395304814814815,0.234804576923077,0.1243461,0
GPR84,0,0,0.00867426923076923,0.0792744,0
GPR85,4.63140009375,0.468519759259259,0.145698730769231,3.96503352,6.3473
GPR87,7.866140625,0,0,1.222373,0
GPR88,0,0.0826591111111111,0.0461869423076923,0.08447032,0.0752606
GPR97,0.14663125,0.0155291851851852,0,0.0132227,0
GPR98,1.55434940625,1.28868772222222,2.38830948076923,9.82140008,39.55572
GPRASP1,9.0108373125,28.395084962963,6.01557740384616,25.30949102,104.24754
GPRASP2,48.0568708125,50.9086033888889,0.842731846153846,51.62360342,59.30302
GPRC5A,0.01537890625,3.22745561111111,171.543686730769,1.8290513,0
GPRC5B,263.217176875,364.289695555556,3.64718159615385,183.236144,246.40392
GPRC5C,5.08605778125,37.5220090740741,172.561180769231,17.80249532,11.60572
GPRC5D,0.06202,0.55616062962963,0.159229384615385,0.16165744,0
GPRC6A,0,0,0,0,0.0748896
GPRIN1,0.540946875,0,0,0.15008526,0
GPRIN2,0.01124790625,0.0901305740740741,0,2.62589624,0
GPRIN3,1.04800678125,0,0.00439940384615385,4.22986784,0
GPS1,37.790613125,42.1522333333333,60.5266942307692,45.7877752,78.69598
GPS2,37.496849375,69.7605118518519,49.7963680769231,40.42238376,25.21794
GPSM1,31.50374190625,0.362833759259259,0.0508005769230769,10.84459966,8.6427296
GPSM3,14.8872128125,5.46655585185185,2.13593575,7.26767004,22.022704
GPT,0.01124790625,0.160156277777778,0.116607326923077,0.01880294,0
GPT2,12.60825853125,71.3129871481482,164.817336538462,78.15098094,25.3384606
GPX1,388.7808125,326.659351851852,392.587711538462,258.062192,279.9676
GPX2,0.0244134375,311.609732648148,0.670945769230769,0.8257309,24.457
GPX3,5.8400525,21.0828572222222,10.6702008076923,18.43228914,17.2201108
GPX4,150.089565625,61.2300092592593,86.6743788461538,157.656078,125.69408
GPX5,0.3574665625,0.146886759259259,0.02153525,0.0119406,1.856914
GPX6,0,0.0602193333333333,0.500473384615385,1.20819972,0
GPX7,69.89991859375,1.49700698148148,0.134397653846154,27.09981826,36.6352406
GPX8,254.90949375,5.73569764814815,22.7428067115385,104.8870778,28.204328
GRAMD1A,14.4822596875,12.0011736666667,21.6972719230769,23.6088264,24.20914
GRAMD1C,0.10153840625,7.53563166666667,29.4252859615385,1.60058796,0
GRAMD2,4.35149253125,7.75825772222222,20.0753700576923,30.38835212,0
GRAMD4,12.42025609375,4.45436275925926,9.3816460576923,4.16507106,2.780399
GRAP,0.110925625,0.143927592592593,0.132435038461538,0.225636,0
GRASP,1.79759075,0.396042425925926,0.00928928846153846,0.4118325,9.8969
GRB10,114.73910671875,205.172601851852,208.863375,37.6676462,301.9724
GRB14,1.50385415625,0.410412037037037,0.268673134615385,19.90350014,0.8278236
GRB2,205.544159375,307.713646296296,232.788230769231,192.063228,408.23156
GRB7,3.49666915625,59.2527211111111,11.6835900769231,56.956215,110.44588
GREB1,35.2743953125,11.6684320740741,9.17296709615384,19.6673228,25.415688
GREB1L,17.9351819375,33.3555158888889,62.8100671153846,3.28154554,16.530848
GREM1,0.12239115625,0,0,0.57540564,0.150521
GREM2,16.7294019375,37.5504184259259,4.38279778846154,7.26623056,0.365645
GRHL1,3.41037896875,9.20099487037037,184.229298076923,9.26241316,0.6995146
GRHL2,0.09439734375,4.64822033333333,35.1410025,18.68015708,9.793834
GRHL3,1.93885840625,0.956391759259259,58.3279311153846,24.4764319,13.857524
GRHPR,47.3955248125,37.3531162777778,28.5470388461538,48.0071314,91.56204
GRIA1,2.898361625,0.00837453703703704,0,6.82338274,0
GRIA2,0,0,0,0,0
GRIA4,0.09215875,1.26115557407407,0.369770903846154,0.4900249,0
GRID1,0.018103875,0,0,0.0132227,0
GRID2,4.52425878125,1.10075359259259,0.666291211538462,4.64296842,4.586724
GRID2IP,1.020538,0.658561722222222,0.461640903846154,1.86528108,1.362539
GRIK1,0,0,0,0,0
GRIK2,0.03695565625,0.0564174074074074,0.0396318269230769,0.12351548,0.3771996
GRIK4,0.0160096875,0,0,1.4509568,0
GRIK5,2.4342378125,0.28782737037037,0.391466173076923,6.00316542,0
GRIN1,0,0,0.0903003269230769,0.0214308,0
GRIN2A,9.5104323125,1.57343655555556,0.465100480769231,7.62588428,17.79053
GRIN2C,0,0,0,0,0
GRIN2D,4.44529321875,2.09822490740741,0.679879673076923,6.97247112,0
GRIN3A,0.1549866875,0.173625,0.158542038461538,0,0.0752606
GRIN3B,2.0526239375,1.17528872222222,1.28676728846154,3.91329736,1.570848
GRIP1,2.6460050625,1.6172302962963,1.67945875,11.04613106,14.4891
GRIP2,30.9351586875,37.9145146481482,73.2759351923077,82.2472038,20.72238
GRIPAP1,0.7089385625,0.876413388888889,2.14565630769231,3.78296278,7.97762
GRK1,0.01316553125,0,0,0,0
GRK4,0.2482360625,1.5705712037037,0.273342192307692,1.04782306,0
GRK5,12.71115575,3.77940216666667,0.95534675,8.00350136,0.3698668
GRK6,17.3827365625,18.4532813148148,13.9820319615385,32.94354386,23.636094
GRK7,0,0.020834037037037,0,0,0
GRM1,0,0,0,0,10.00966
GRM2,0.10876228125,0.0269526481481481,0.0114420961538462,1.47591242,0
GRM4,0.0927665,0.0262007592592593,0.0352803461538462,4.49993324,0.1828226
GRM6,0.140085,0.015347037037037,0,1.80648906,0
GRM7,0,0.340581111111111,0.00807613461538462,4.7011184,0
GRM8,0,0,0,0,1.828554
GRP,1.7615875,0,0,4.468606,0
GRPEL1,92.0573525,154.404487037037,143.107496153846,111.075627,30.4534846
GRPEL2,34.66780634375,47.1431512962963,38.6130578846154,39.74081462,4.0523468
GRPR,2.811250625,0.205170185185185,0.577603038461538,1.83213704,0
GRTP1,1.9494989375,22.3205043333333,45.6140392307692,15.51189992,26.3024006
GRWD1,18.5457745625,17.7785829074074,20.7092428846154,25.0275516,19.14735
GRXCR1,0,0.137871296296296,0,1.160026,0
GRXCR2,0.0114454375,0,0,0.0633386,0
GSAP,0.2717021875,0.0720941481481481,0.644939288461539,0.20951164,0
GSC,0.16704915625,20.6160434814815,0.273578211538462,2.96289434,46.30096
GSC2,0.018103875,11.0454418148148,0.0429807115384615,0.44778724,0.1547428
GSDMA,5.359860625,1.82932931481482,1.14352638461538,5.1391538,7.35361
GSDMB,0.635275125,0.88282012962963,0.958368653846154,0.02836714,6.34616
GSDMC,0.367106125,0.457568888888889,0.227494692307692,0.48006708,0.3843756
GSDMD,4.6889381875,9.56328472222223,16.1650146153846,0.24397812,7.7329
GSE1,62.14685146875,30.7706524259259,93.0260076923077,63.40798324,90.438954
GSG1L,0,0.0358681481481481,0.106193461538462,0.00864676,0
GSG2,8.82425896875,11.7824325740741,11.3867934807692,15.77080002,5.3422036
GSK3B,33.33850596875,52.0113903888889,57.9338644230769,30.7679646,39.42524
GSKIP,23.57524871875,83.487607037037,57.4023967307692,33.24988632,61.4591
GSPT1,322.11896875,306.401444444444,374.949673076923,315.932472,243.6332
GSR,20.225803375,24.2929371851852,20.8054442115385,9.5188604,35.40564
GSTA3,0.0324684375,0.676778388888889,1.06452811538462,0.08933046,0
GSTA5,0,0.246151574074074,4.02451242307692,0.0974034,0
GSTCD,0.103718875,0.2495595,0.750494788461538,0.2461386,0
GSTM1,9.17623265625,0.237157907407407,0.313279134615385,30.5742986,1.925952
GSTM2,19.432403125,0.439102703703704,0.446937634615385,55.2701298,7.1870708
GSTM3,33.6519328125,5.06924031481482,1.17535801923077,35.36228984,40.5306896
GSTO1,64.7570346875,57.6328881851852,182.46745,23.79023546,49.60744
GSTO2,1.03106425,0.988149296296296,1.98972428846154,16.35523458,0.107562
GSTP1,383.20940625,454.420648148148,370.551911538462,476.63002,462.9782
GSTZ1,38.8599485625,39.6714614814815,36.2977957692308,41.261589,48.3927428
GSX1,0.517578125,0,0,0,0
GSX2,0,0.0319967222222222,0,0.19114658,0
GTDC1,17.46525325,30.9625592037037,6.63098065384615,20.50806588,6.0557
GTF2A1,51.37659296875,77.7137814814815,53.0537726923077,63.6971716,92.41914
GTF2A2,184.79149375,236.391716666667,201.009130769231,91.906794,113.48288
GTF2B,50.977053125,81.3268014814814,70.9571865384615,34.35966542,56.2486
GTF2E1,68.77019875,64.124595962963,66.1494467307692,58.87714354,24.539484
GTF2F1,40.0451003125,55.9127677777778,44.4087080769231,40.6092864,41.82378
GTF2H5,84.072426,253.308511111111,293.506019230769,87.81332562,155.0066
GTF2I,189.8239375,123.644784444444,68.1964209038461,434.77174,233.5088
GTF2IRD1,30.93228059375,24.6237254444444,4.27187328846154,34.2779198,101.88478
GTF3C1,47.7902909375,39.7613518518519,23.1216194230769,52.2470968,52.70479
GTF3C3,42.03234196875,73.5428770370371,60.3084151923077,56.7669128,38.71888
GTF3C4,53.3134059375,69.3466307407407,57.4540496153846,78.7709286,51.738535
GTPBP1,33.1880178125,21.9630893333333,25.9292647884615,18.09099584,17.4702
GTPBP10,22.06036140625,64.2871205740741,29.3534991538461,40.58819,19.2388036
GTPBP2,7.7422426875,8.27894761111111,12.4967598653846,2.96066678,1.4531408
GTPBP3,16.43176021875,6.7631187037037,11.8366163846154,20.30591504,7.211217
GTPBP6,11.84588059375,6.598142,7.54566909615385,6.9768814,1.663062
GTPBP8,44.42121671875,26.6439167962963,31.6292608461538,43.4412853,21.8107034
GTSCR1,0,0,0,0,0
GTSE1,33.8968645625,34.6026017777778,36.8928994807692,26.9690487,34.1993206
GTSF1,61.0647771875,72.6683061851852,48.4440944615384,18.57332466,71.679532
GTSF1L,0.03805590625,0.0664661111111111,0.0252520961538462,0.07878278,0
GUCA1A,2.96457103125,0.566551166666667,0.118141923076923,0.42817766,0
GUCA1B,0.05449334375,0.00934488888888889,0.0340294230769231,0.01155528,0
GUCA1C,0,0,0.00928928846153846,0.063822,0
GUCA2A,0,0.248677407407407,0,0,0
GUCA2B,0,0,0,0,0
GUCY1A2,2.9680325,0.288989259259259,0.00752759615384615,4.04500026,4.30248
GUCY2C,0.132505625,0.00646737037037037,0,0.08336754,0
GUCY2D,0.2330138125,0.156278722222222,0.0171073653846154,0.39922336,3.7026226
GUCY2F,0,0.0114892777777778,0,0.01127246,0
GUF1,17.348079,30.0519530555556,31.3986892115385,26.46491874,33.304664
GUK1,28.5206228125,21.2004509444444,23.7848188461538,28.5483312,16.653468
GULP1,34.52345346875,0.393776962962963,3.49904819230769,33.26055602,35.8209
GXYLT1,51.4536409375,62.065955,46.6844636538462,14.30673006,89.95942
GXYLT2,7.2400886875,1.769093,0.335540730769231,6.12217902,10.7053426
GYG2,0.39078796875,0.422527722222222,0.612072134615385,0.17718788,0.107562
GYLTL1B,1.91460809375,1.12025857407407,35.2500773076923,36.077333,20.305824
GYPA,1.74210415625,0.0819555740740741,0,0.135994,0
GYPC,1.15543325,7.05114474074074,0.0212750576923077,0.6715292,0
GYS1,45.6248568125,11.5246949444444,25.5002606346154,26.2103374,20.405303
GYS2,0,0,0,0,0
GZF1,14.90342471875,20.2741351296296,14.8623341538462,23.28111476,23.865262
GZMA,0,0,0,0,0
GZMB,0,0,0,0,0
GZMH,0.14623390625,0.0559562222222222,0.0167566923076923,0.28510254,0.2623048
GZMK,0.01537890625,0,0,0,0
H6PD,28.64576975,17.5412096481482,3.54269578846154,16.75559066,70.50778
HAAO,1.06920625,0.0754983333333333,0,0.47846674,3.01042
HABP2,0,0,0,0.00800018,0
HABP4,39.078915625,25.2024632592593,14.9617651923077,60.76086748,38.017878
HACE1,96.949715,24.2972121111111,16.0635778269231,28.019261,7.664859
